Dynamic Supplier Code,Name,Reseller Price Ex GST,Manufacturer,Category,Weight,Manufacturer OEM Code,Printer Compatibility,Cartridge Yield,Cartridge Type,/////,////,Length,Width,Height,Brisbane,Melbourne,Perth,Adelaide,Sydney,Barcode
WBHT260X,Reman CE260X #648X Black Cart,39,White Box,CON-LASER,1.48,WBHT260X,HP COLOR LASERJET CP4525,"17,000 pages",Black,0.01226,WHT-LAS,0.41,0.13,0.23,0,1,5,4,0,6.92812E+12
WBHT261,Reman CE261 #648A Cyan Cart,67.95,White Box,CON-LASER,1.39,WBHT261,"HP COLOR LASERJET CP4025,HP COLOR LASERJET CP4525","11,000 pages",Cyan,0.01226,WHT-LAS,0.41,0.13,0.23,>5,>5,0,0,>5,6.92812E+12
WBHT262,Reman CE262 #648A Yellow Cart,67.95,White Box,CON-LASER,1.39,WBHT262,"HP COLOR LASERJET CP4025,HP COLOR LASERJET CP4525","11,000 pages",Yellow,0.01226,WHT-LAS,0.41,0.13,0.23,>5,>5,4,0,5,6.92812E+12
WBHT263,Reman CE263 #648A Mag Cart,67.95,White Box,CON-LASER,1.39,WBHT263,"HP COLOR LASERJET CP4025,HP COLOR LASERJET CP4525","11,000 pages",Magenta,0.01226,WHT-LAS,0.41,0.13,0.23,0,>5,2,1,1,6.92812E+12
WBHT27X,Reman C4127X #27X  Black Cart,33,White Box,CON-LASER,2.1,WBHT27X,"HP LASERJET 4000,HP LASERJET 4050,CANON LBP1760","10,000 pages",Black,0.01191,WHT-LAS,0.355,0.156,0.215,>5,>5,0,>5,>5,4.89212E+12
WBHT29X,Reman C4129X #29X Black Cart,45,White Box,CON-LASER,2.5,WBHT29X,"HP LASERJET 5000,HP LASERJET 5100,HP LASERJET 5100TN,CANON GP160","10,000 pages",Black,0.01394,WHT-LAS,0.48,0.22,0.132,>5,>5,3,1,>5,4.89212E+12
WBHT305B,Reman CE410A #305 Black Cart,35,White Box,CON-LASER,0.91,WBHT305B,"HP LASERJET PRO 300 COLOR M351,HP LASERJET PRO 300 COLOR M375,HP LASERJET PRO 400 COLOR M451,HP LASERJET PRO 400 COLOR M475","2,200 pages",Black,0.00504,WHT-LAS,0.35,0.12,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT305BX,Reman CE410X #305X Black Cart,39.95,White Box,CON-LASER,0.86,WBHT305BX,"HP LASERJET PRO 400 COLOR M451,HP LASERJET PRO 400 COLOR M475,HP LASERJET PRO 300 COLOR M351,HP LASERJET PRO 300 COLOR M375","4,000 pages",Black,0.00399,WHT-LAS,0.333,0.106,0.113,>5,>5,4,>5,>5,6.95553E+12
WBHT305C,Reman CE411A #305 Cyan Cart,35,White Box,CON-LASER,0.89,WBHT305C,"HP LASERJET PRO 300 COLOR M351,HP LASERJET PRO 300 COLOR M375,HP LASERJET PRO 400 COLOR M451,HP LASERJET PRO 400 COLOR M475","2,600 pages",Cyan,0.00504,WHT-LAS,0.35,0.12,0.12,>5,>5,>5,>5,0,6.95553E+12
WBHT305M,Reman CE413A #305 Magent Cart,35,White Box,CON-LASER,0.89,WBHT305M,"HP LASERJET PRO 300 COLOR M351,HP LASERJET PRO 300 COLOR M375,HP LASERJET PRO 400 COLOR M451,HP LASERJET PRO 400 COLOR M475","2,600 pages",Magenta,0.00504,WHT-LAS,0.35,0.12,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT305Y,Reman CE412A #305 Yellow Cart,35,White Box,CON-LASER,0.89,WBHT305Y,"HP LASERJET PRO 300 COLOR M351,HP LASERJET PRO 300 COLOR M375,HP LASERJET PRO 400 COLOR M451,HP LASERJET PRO 400 COLOR M475","2,600 pages",Yellow,0.00504,WHT-LAS,0.35,0.12,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT310,Reman CE310A #126A Black Cart,30,White Box,CON-LASER,0.53,WBHT310,"HP LASERJET PRO CP1025NW COLOR,CANON LASERSHOT LBP7018C","1,200 pages",Black,0.00612,WHT-LAS,0.36,0.1,0.17,>5,0,0,0,0,6.95553E+12
WBHT311,Reman CE311A #126A Cyan Cart,26.19,White Box,CON-LASER,0.53,WBHT311,"HP LASERJET PRO CP1025NW COLOR,CANON LASERSHOT LBP7018C","1,000 pages",Cyan,0.00612,WHT-LAS,0.36,0.1,0.17,>5,2,>5,>5,0,6.95553E+12
WBHT312,Reman CE312A #126A Yellow Cart,26.19,White Box,CON-LASER,0.53,WBHT312,"HP LASERJET PRO CP1025NW COLOR,CANON LASERSHOT LBP7018C","1,000 pages",Yellow,0.00612,WHT-LAS,0.36,0.1,0.17,>5,4,>5,>5,>5,6.95553E+12
WBHT312B,Reman CF380A #312A Black Cart,50,White Box,CON-LASER,0.89,WBHT312B,"HP LASERJET PRO M476DN MFP,HP LASERJET PRO M476DW MFP,HP LASERJET PRO M476NW MFP","2,400 Pages",Black,0.00501,WHT-LAS,0.13,0.11,0.35,>5,>5,>5,4,>5,6.95553E+12
WBHT312BX,Reman CF380X #312X Black Cart,56.25,White Box,CON-LASER,0.89,WBHT312BX,"HP LASERJET PRO M476DN MFP,HP LASERJET PRO M476DW MFP,HP LASERJET PRO M476NW MFP","4,400 Pages",Black,0.00501,WHT-LAS,0.13,0.11,0.35,>5,>5,>5,>5,>5,
WBHT312C,Reman CF381A #312A Cyan Cart,50,White Box,CON-LASER,0.89,WBHT312C,"HP LASERJET PRO M476DN MFP,HP LASERJET PRO M476DW MFP,HP LASERJET PRO M476NW MFP","2,700 Pages",Cyan,0.00501,WHT-LAS,0.13,0.11,0.35,>5,>5,>5,>5,>5,6.95553E+12
WBHT312M,Reman CF383A #312A Mag Cart,50,White Box,CON-LASER,0.89,WBHT312M,"HP LASERJET PRO M476DN MFP,HP LASERJET PRO M476DW MFP,HP LASERJET PRO M476NW MFP","2,700 Pages",Magenta,0.00501,WHT-LAS,0.13,0.11,0.35,>5,>5,>5,>5,>5,6.95553E+12
WBHT312Y,Reman CF382A #312A Yellow Cart,50,White Box,CON-LASER,0.89,WBHT312Y,"HP LASERJET PRO M476DN MFP,HP LASERJET PRO M476DW MFP,HP LASERJET PRO M476NW MFP","2,700 Pages",Yellow,0.00501,WHT-LAS,0.13,0.11,0.35,>5,>5,>5,>5,>5,6.95553E+12
WBHT313,Reman CE313A #126A Mag Cart,26.19,White Box,CON-LASER,0.53,WBHT313,"HP LASERJET PRO CP1025NW COLOR,CANON LASERSHOT LBP7018C","1,000 pages",Magenta,0.00612,WHT-LAS,0.36,0.1,0.17,>5,2,>5,0,0,6.95553E+12
WBHT320,Reman CE320A #128A Black Cart,33.81,White Box,CON-LASER,0.82,WBHT320,"HP LASERJET PRO CM1415 COLOR,HP LASERJET PRO CP1525 COLOR","2,000 pages",Black,0.00514,WHT-LAS,0.351,0.121,0.121,>5,>5,>5,>5,>5,6.95553E+12
WBHT321,Reman CE321A #128A Cyan Cart,33.81,White Box,CON-LASER,0.79,WBHT321,"HP LASERJET PRO CM1415 COLOR,HP LASERJET PRO CP1525 COLOR","1,300 pages",Cyan,0.00514,WHT-LAS,0.351,0.121,0.121,>5,>5,>5,>5,>5,6.95553E+12
WBHT322,Reman CE322A #128A Yellow Cart,33.81,White Box,CON-LASER,0.79,WBHT322,"HP LASERJET PRO CM1415 COLOR,HP LASERJET PRO CP1525 COLOR","1,300 pages",Yellow,0.00514,WHT-LAS,0.351,0.121,0.121,>5,>5,>5,4,>5,6.95553E+12
WBHT323,Reman CE323A #128A Mag Cart,33.81,White Box,CON-LASER,0.79,WBHT323,"HP LASERJET PRO CM1415 COLOR,HP LASERJET PRO CP1525 COLOR","1,300 pages",Magenta,0.00514,WHT-LAS,0.351,0.121,0.121,>5,>5,>5,>5,>5,6.95553E+12
WBHT35,Reman CB435A #35A Black Cart,21.56,White Box,CON-LASER,0.9,WBHT35,"HP LASERJET P1005,HP LASERJET P1006,CANON LASER SHOT LBP3010,CANON LASER SHOT LBP3100,CANON LASER SHOT LBP3018,CANON LASER SHOT LBP3108,CANON LASER SHOT LBP3050,CANON LASER SHOT LBP3150,CANON LASER SHOT LBP3010,CANON LASER SHOT LBP3100","1,500 pages",Black,0.00728,WHT-LAS,0.35,0.13,0.16,>5,>5,>5,0,>5,6.92812E+12
WBHT36,Reman CB436A #36A Black Cart,21.56,White Box,CON-LASER,0.9,WBHT36,"HP LASERJET M1120,HP LASERJET M1120N,HP LASERJET M1522N,HP LASERJET M1522NF,HP LASERJET P1505,HP LASERJET P1505N,CANON LASER SHOT LBP3250","2,000 pages",Black,0.00728,WHT-LAS,0.35,0.13,0.16,>5,>5,3,>5,>5,6.92812E+12
WBHT381,Reman CB381A  #824A Cyan Cart,75.19,White Box,CON-LASER,0.17,WBHT381,"HP COLOR LASERJET  CM6030,HP COLOR LASERJET  CM6030F,HP COLOR LASERJET  CM6040,HP COLOR LASERJET  CP6015DN,HP COLOR LASERJET  CP6015N,HP COLOR LASERJET  CP6015X,HP COLOR LASERJET  CP6015XH","21,000 pages",Cyan,0.01543,WHT-LAS,0.585,0.194,0.136,0,>5,0,0,>5,6.92812E+12
WBHT382,Reman CB382A #824A Yellow Cart,75.19,White Box,CON-LASER,1.23,WBHT382,"HP COLOR LASERJET  CM6030,HP COLOR LASERJET  CM6030F,HP COLOR LASERJET  CM6040,HP COLOR LASERJET  CP6015DN,HP COLOR LASERJET  CP6015N,HP COLOR LASERJET  CP6015X,HP COLOR LASERJET  CP6015XH","21,000 pages",Yellow,0.01543,WHT-LAS,0.585,0.194,0.136,0,>5,0,0,>5,6.92812E+12
WBHT383,Reman CB383A #824A Mag Cart,75.19,White Box,CON-LASER,0.17,WBHT383,"HP COLOR LASERJET  CM6030,HP COLOR LASERJET  CM6030F,HP COLOR LASERJET  CM6040,HP COLOR LASERJET  CP6015DN,HP COLOR LASERJET  CP6015N,HP COLOR LASERJET  CP6015X,HP COLOR LASERJET  CP6015XH","21,000 pages",Magenta,0.01543,WHT-LAS,0.585,0.194,0.136,0,>5,0,1,>5,6.92812E+12
WBHT390,Reman CB390A #825A Black Toner,47.5,White Box,CON-LASER,1.18,WBHT390,"HP COLOR LASERJET  CM6030,HP COLOR LASERJET  CM6030F,HP COLOR LASERJET  CM6040,HP COLOR LASERJET  CP6015DN,HP COLOR LASERJET  CP6015N,HP COLOR LASERJET  CP6015X,HP COLOR LASERJET  CP6015XH","19,500 pages",Black,0.01543,WHT-LAS,0.585,0.194,0.136,0,>5,0,0,>5,6.92812E+12
WBHT3960,Reman Q3960A #122A Black Cart,15,White Box,CON-LASER,1,WBHT3960,"HP COLOR LASERJET 1500,HP COLOR LASERJET 2500,HP COLOR LASERJET 2550,HP COLOR LASERJET 2800,HP COLOR LASERJET 2820,HP COLOR LASERJET 2840,CANON LASER SHOT LBP2410,CANON LASER SHOT LBP5200,CANON IMAGECLASS MF8180C","5,000 pages",Black,0.00701,WHT-LAS,0.13,0.13,0.415,1,0,0,0,0,4.89212E+12
WBHT3961,Reman Q3961A #122A Cyan Cart,15,White Box,CON-LASER,1,WBHT3961,"HP COLOR LASERJET 1500,HP COLOR LASERJET 2500,HP COLOR LASERJET 2550,HP COLOR LASERJET 2800,HP COLOR LASERJET 2820,HP COLOR LASERJET 2840,CANON LASER SHOT LBP2410,CANON LASER SHOT LBP5200,CANON IMAGECLASS MF8180C","4,000 pages",Cyan,0.00701,WHT-LAS,0.13,0.13,0.415,2,0,0,>5,>5,4.89212E+12
WBHT3962,Reman Q3962A #122A Yellow Cart,15,White Box,CON-LASER,1,WBHT3962,"HP COLOR LASERJET 1500,HP COLOR LASERJET 2500,HP COLOR LASERJET 2550,HP COLOR LASERJET 2800,HP COLOR LASERJET 2820,HP COLOR LASERJET 2840,CANON LASER SHOT LBP2410,CANON LASER SHOT LBP5200,CANON IMAGECLASS MF8180C","4,000 pages",Yellow,0.00701,WHT-LAS,0.13,0.13,0.415,5,0,1,0,>5,4.89212E+12
WBHT3963,Reman Q3963A #122A Magenta,15,White Box,CON-LASER,1,WBHT3963,"HP COLOR LASERJET 1500,HP COLOR LASERJET 2500,HP COLOR LASERJET 2550,HP COLOR LASERJET 2800,HP COLOR LASERJET 2820,HP COLOR LASERJET 2840,CANON LASER SHOT LBP2410,CANON LASER SHOT LBP5200,CANON IMAGECLASS MF8180C","4,000 pages",Magenta,0.00701,WHT-LAS,0.13,0.13,0.415,>5,2,>5,2,>5,4.89212E+12
WBHT42,Reman Q5942A #42A Black Cart,54.75,White Box,CON-LASER,2.25,WBHT42,"HP LASERJET 4240,HP LASERJET 4250,HP LASERJET 4350","12,000 pages",Black,0.02062,WHT-LAS,0.19,0.35,0.31,>5,>5,5,0,>5,6.95553E+12
WBHT43X,Reman C8543X #43X Black Cart,120,White Box,CON-LASER,5.06,WBHT43X,"HP LASERJET 9000,HP LASERJET 9040,HP LASERJET 9050","30,000 pages",Black,0.04212,WHT-LAS,0.18,0.6,0.39,>5,>5,5,0,5,4.89212E+12
WBHT45,Reman Q5945A #45A Black Cart,55.44,White Box,CON-LASER,3.01,WBHT45,"HP LASERJET M4345 MFP,HP LASERJET 4200,HP LASERJET 4300,HP LASERJET 4250,HP LASERJET 4350,HP LASERJET 4345","20,000 pages",Black,0.01944,WHT-LAS,0.405,0.16,0.3,>5,>5,>5,0,>5,6.92812E+12
WBHT49,Reman Q5949A #49A Black Cart,21.75,White Box,CON-LASER,1.2,WBHT49,"HP LASERJET 1160,HP LASERJET 1320,HP LASERJET 3390,HP LASERJET 3392","2,500 pages",Black,0.00808,WHT-LAS,0.37,0.115,0.19,>5,>5,>5,4,>5,4.89212E+12
WBHT49X,Reman Q5949X #49X Black Cart,26.19,White Box,CON-LASER,1.2,WBHT49X,"HP LASERJET 1320,HP LASERJET 3390,HP LASERJET 3392","6,000 pages",Black,0.00808,WHT-LAS,0.37,0.115,0.19,>5,>5,0,>5,0,6.92812E+12
WBHT51X,Reman Q7551X #51X Black Cart,40.63,White Box,CON-LASER,2.1,WBHT51X,"HP LASERJET P3005,HP LASERJET M3027,HP LASERJET M3035","13,000 pages",Black,0.01905,WHT-LAS,0.402,0.158,0.3,>5,>5,>5,>5,>5,6.92812E+12
WBHT53,Reman Q7553A #53A Black Cart,19.3,White Box,CON-LASER,1.15,WBHT53,"HP LASERJET P2010,HP LASERJET P2014,HP LASERJET P2015,HP LASERJET P2015D,HP LASERJET P2015DN,HP LASERJET P2015X,HP LASERJET M2727,CANON LASER SHOT LBP3310,CANON LASER SHOT LBP3370","4,000 pages",Black,0.00796,WHT-LAS,0.366,0.115,0.189,>5,>5,5,0,>5,6.92812E+12
WBHT530,Reman CC530A #304A Black Cart,41.25,White Box,CON-LASER,0.99,WBHT530,"HP COLOR LASERJET CP2025,CANON IMAGECLASS MF8350CDN,CANON LASER SHOT LBP7200,HP COLOR LASERJET CM2320","3,500 pages",Black,0.00511,WHT-LAS,0.355,0.12,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT531,Reman CC531A #304A Cyan Cart,41.25,White Box,CON-LASER,0.936,WBHT531,"HP COLOR LASERJET CP2025,CANON IMAGECLASS MF8350CDN,CANON LASER SHOT LBP7200,HP COLOR LASERJET CM2320","2,800 pages",Cyan,0.00511,WHT-LAS,0.355,0.12,0.12,>5,>5,0,>5,>5,6.95553E+12
WBHT532,Reman CC532A #304A Yellow Cart,41.25,White Box,CON-LASER,0.936,WBHT532,"HP COLOR LASERJET CP2025,CANON IMAGECLASS MF8350CDN,CANON LASER SHOT LBP7200,HP COLOR LASERJET CM2320","2,800 pages",Yellow,0.00511,WHT-LAS,0.355,0.12,0.12,>5,>5,2,>5,>5,6.95553E+12
WBHT533,Reman CC533A #304A Mag Cart,41.25,White Box,CON-LASER,0.936,WBHT533,"HP COLOR LASERJET CP2025,CANON IMAGECLASS MF8350CDN,CANON LASER SHOT LBP7200,HP COLOR LASERJET CM2320","2,800 pages",Magenta,0.00511,WHT-LAS,0.355,0.12,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT53X,Reman Q7553X #53X Black Cart,23.63,White Box,CON-LASER,1.4,WBHT53X,"HP LASERJET P2014,HP LASERJET P2015,HP LASERJET P2015D,HP LASERJET P2015DN,HP LASERJET P2015X,HP LASERJET M2727,CANON LASER SHOT LBP3310,CANON LASER SHOT LBP3370","7,000 pages",Black,0.0078,WHT-LAS,0.367,0.113,0.188,>5,>5,>5,2,>5,6.92812E+12
WBHT540,Reman CB540A #125A Black Cart,33.06,White Box,CON-LASER,0.91,WBHT540,"HP COLOR LASERJET CP1215,HP COLOR LASERJET CP1515,HP COLOR LASERJET CP1518NI,HP COLOR LASERJET CM1312,HP COLOR LASERJET CP1210,CANON LASER SHOT LBP5050N,CANON IMAGECLASS MF8050CN","2,000 pages",Black,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,>5,>5,6.95553E+12
WBHT541,Reman CB541A #125A Cyan Cart,33.06,White Box,CON-LASER,0.91,WBHT541,"HP COLOR LASERJET CP1215,HP COLOR LASERJET CP1515,HP COLOR LASERJET CP1518NI,HP COLOR LASERJET CM1312,HP COLOR LASERJET CP1210,CANON LASER SHOT LBP5050N,CANON IMAGECLASS MF8050CN","1,200 pages",Cyan,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,4,1,>5,6.95553E+12
WBHT542,Reman CB542A #125A Yellow Cart,33.06,White Box,CON-LASER,0.91,WBHT542,"HP COLOR LASERJET CP1215,HP COLOR LASERJET CP1515,HP COLOR LASERJET CP1518NI,HP COLOR LASERJET CM1312,HP COLOR LASERJET CP1210,CANON LASER SHOT LBP5050N,CANON IMAGECLASS MF8050CN","1,200 pages",Yellow,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,>5,>5,6.95553E+12
WBHT543,Reman CB543A #125A Magenta,33.06,White Box,CON-LASER,0.91,WBHT543,"HP COLOR LASERJET CP1215,HP COLOR LASERJET CP1515,HP COLOR LASERJET CP1518NI,HP COLOR LASERJET CM1312,HP COLOR LASERJET CP1210,CANON LASER SHOT LBP5050N,CANON IMAGECLASS MF8050CN","1,200 pages",Magenta,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,4,>5,6.95553E+12
WBHT6000,Reman Q6000A #124A Black Cart,33.94,White Box,CON-LASER,1,WBHT6000,"HP COLOR LASERJET 1600,HP COLOR LASERJET 2600,HP COLOR LASERJET 2605,HP COLOR LASERJET CM1015,HP COLOR LASERJET CM1017,CANON LASER SHOT LBP5000,CANON LASER SHOT LBP5100","2,500 pages",Black,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,>5,>5,6.92812E+12
WBHT6001,Reman Q6001A #124A Cyan Cart,33.94,White Box,CON-LASER,1,WBHT6001,"HP COLOR LASERJET 1600,HP COLOR LASERJET 2600,HP COLOR LASERJET 2605,HP COLOR LASERJET CM1015,HP COLOR LASERJET CM1017,CANON LASER SHOT LBP5000,CANON LASER SHOT LBP5100","2,000 pages",Cyan,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,0,3,>5,6.92812E+12
WBHT6002,Reman Q6002A #124A Yellow Cart,33.94,White Box,CON-LASER,1,WBHT6002,"HP COLOR LASERJET 1600,HP COLOR LASERJET 2600,HP COLOR LASERJET 2605,HP COLOR LASERJET CM1015,HP COLOR LASERJET CM1017,CANON LASER SHOT LBP5000,CANON LASER SHOT LBP5100","2,000 pages",Yellow,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,>5,>5,4.89212E+12
WBHT6003,Reman Q6003A #124A Mag Cart,33.94,White Box,CON-LASER,1,WBHT6003,"HP COLOR LASERJET 1600,HP COLOR LASERJET 2600,HP COLOR LASERJET 2605,HP COLOR LASERJET CM1015,HP COLOR LASERJET CM1017,CANON LASER SHOT LBP5000,CANON LASER SHOT LBP5100","2,000 pages",Magenta,0.00777,WHT-LAS,0.37,0.12,0.175,>5,>5,>5,5,4,6.95553E+12
WBHT61X,Reman C8061X #61X Black Cart,37.63,White Box,CON-LASER,2.2,WBHT61X,HP LASERJET 4100,"10,000 pages",Black,0.01181,WHT-LAS,0.35,0.15,0.225,>5,>5,5,5,>5,4.89212E+12
WBHT6460,Reman Q6460A #644A Black Cart,64.25,White Box,CON-LASER,2.144,WBHT6460,"HP COLOR LASERJET 4700,HP COLOR LASERJET 4730,HP COLOR LASERJET CM4730 MFP","12,000 pages",Black,0.01214,WHT-LAS,0.415,0.225,0.13,>5,>5,0,3,>5,6.92812E+12
WBHT6461,Reman Q6461A #644A Cyan Cart,64.25,White Box,CON-LASER,2.144,WBHT6461,"HP COLOR LASERJET 4700,HP COLOR LASERJET 4730,HP COLOR LASERJET CM4730 MFP","12,000 pages",Cyan,0.01214,WHT-LAS,0.415,0.225,0.13,4,>5,>5,0,>5,6.92812E+12
WBHT6462,Reman Q6462A #644A Yellow Cart,64.25,White Box,CON-LASER,2.144,WBHT6462,"HP COLOR LASERJET 4700,HP COLOR LASERJET 4730,HP COLOR LASERJET CM4730 MFP","12,000 pages",Yellow,0.01214,WHT-LAS,0.415,0.225,0.13,>5,0,3,0,>5,6.92812E+12
WBHT6463,Reman Q6463A #644A Mag Cart,64.25,White Box,CON-LASER,2.144,WBHT6463,"HP COLOR LASERJET 4700,HP COLOR LASERJET 4730,HP COLOR LASERJET CM4730 MFP","12,000 pages",Magenta,0.01214,WHT-LAS,0.415,0.225,0.13,>5,>5,>5,0,>5,6.92812E+12
WBHT6473,Reman Q6473 #502A Magenta Cart,36,White Box,CON-LASER,1.565,WBHT6473,HP COLOR LASERJET 3600,"4,000 pages",Magenta,0.01199,WHT-LAS,0.41,0.13,0.225,>5,0,>5,5,0,6.92812E+12
WBHT64X,Reman CC364X #64X Black Cart,92.5,White Box,CON-LASER,3.08,WBHT64X,"HP LASERJET P4015,HP LASERJET P4510,HP LASERJET P4515","24,000 pages",Black,0.02496,WHT-LAS,0.39,0.2,0.32,>5,>5,4,4,>5,6.92812E+12
WBHT7516,Reman Q7516A #16A Black Cart,63.06,White Box,CON-LASER,3,WBHT7516,"HP LASERJET 5200,CANON LASER SHOT LBP3500","12,000 pages",Black,0.02234,WHT-LAS,0.479,0.156,0.299,>5,>5,5,0,>5,4.89212E+12
WBHT7560,Reman Q7560A #314A Black Cart,52.13,White Box,CON-LASER,1.8,WBHT7560,"HP COLOR LASERJET 2700,HP COLOR LASERJET 3000","6,000 pages",Black,0.01199,WHT-LAS,0.41,0.13,0.225,>5,>5,0,0,4,6.92812E+12
WBHT7561,Reman Q7561A #314A Cyan Cart,52.13,White Box,CON-LASER,1.8,WBHT7561,"HP COLOR LASERJET 2700,HP COLOR LASERJET 3000","4,000 pages",Cyan,0.01199,WHT-LAS,0.41,0.13,0.225,3,>5,0,0,3,6.92812E+12
WBHT7562,Reman Q7562A #314A Yellow Cart,52.13,White Box,CON-LASER,1.8,WBHT7562,"HP COLOR LASERJET 2700,HP COLOR LASERJET 3000","4,000 pages",Yellow,0.01199,WHT-LAS,0.41,0.13,0.225,3,>5,0,0,5,6.92812E+12
WBHT7563,Reman Q7563A #314A Mag Cart,52.13,White Box,CON-LASER,1.8,WBHT7563,"HP COLOR LASERJET 2700,HP COLOR LASERJET 3000","4,000 pages",Magenta,0.01199,WHT-LAS,0.41,0.13,0.225,4,>5,0,0,>5,6.92812E+12
WBHT7570,Reman Q7570A #70A Black Cart,75,White Box,CON-LASER,3.01,WBHT7570,"HP LASERJET M5025,HP LASERJET M5035","15,000 pages",Black,0.02195,WHT-LAS,0.49,0.28,0.16,>5,>5,0,0,>5,6.92812E+12
WBHT80X,Reman CF280X #80X Black Cart,56.5,White Box,CON-LASER,1.3,WBHT80X,"HP LASERJET PRO 400 M425,HP LASERJET PRO 400 M401","6,900 pages",Black,0.00821,WHT-LAS,0.36,0.12,0.19,>5,>5,>5,5,>5,6.95553E+12
WBHT81X,Reman CF281X #81X Black Cart,79,White Box,CON-LASER,3.08,WBHT81X,"HP LASERJET ENTERPRISE MFP M630,HP LASERJET ENTERPRISE M605,HP LASERJET ENTERPRISE M606","25,000 pages",Black,0.0245,WHT-LAS,0.385,0.204,0.312,>5,>5,>5,0,0,6.95553E+12
WBHT83,Reman CF283A #83A Black Cart,35,White Box,CON-LASER,0.811,WBHT83,"HP LASERJET PRO MFP M125,HP LASERJET PRO MFP M127,HP LASERJET PRO MFP M201,HP LASERJET PRO MFP M225","1,500 pages",Black,0.00612,WHT-LAS,0.36,0.1,0.17,>5,3,0,>5,0,6.95553E+12
WBHT83X,Reman CF283X #83X Black Cart,42,White Box,CON-LASER,0.8,WBHT83X,"HP LASERJET PRO MFP M201,HP LASERJET PRO MFP M225","2,400 pages",Black,0.00475,WHT-LAS,0.12,0.33,0.12,>5,>5,>5,>5,>5,6.95553E+12
WBHT85,Reman CE285A #85A Black Cart,23.63,White Box,CON-LASER,0.828,WBHT85,"HP LASERJET PRO M1212NF,HP LASERJET PRO P1102,HP LASERJET PRO P1102W,CANON LASER SHOT LBP6000","1,600 pages",Black,0.00655,WHT-LAS,0.35,0.11,0.17,>5,>5,>5,>5,>5,6.92812E+12
WBHT90,Reman CE390A #90A Black Cart,81.88,White Box,CON-LASER,2.56,WBHT90,"HP LASERJET ENTERPRISE 600 M601,HP LASERJET ENTERPRISE 600 M602,HP LASERJET ENTERPRISE 600 M603,HP LASERJET ENTERPRISE M4555","10,000 pages",Black,0.02474,WHT-LAS,0.38,0.21,0.31,>5,>5,>5,>5,>5,6.95553E+12
WBHT90X,Reman CE390X #90X Black Cart,99.5,White Box,CON-LASER,2.91,WBHT90X,"HP LASERJET ENTERPRISE 600 M602,HP LASERJET ENTERPRISE 600 M603,HP LASERJET ENTERPRISE M4555","24,000 pages",Black,0.01995,WHT-LAS,0.19,0.35,0.3,>5,>5,0,>5,>5,6.95553E+12
WBHT92,Reman C4092A #92A Black Cart,21.81,White Box,CON-LASER,1.1,WBHT92,"HP LASERJET 1100,HP LASERJET 1100A,HP LASERJET 3200,CANON LASER SHOT LBP800,CANON LASER SHOT LBP810,CANON LASER SHOT LBP1120","2,500 pages",Black,0.00808,WHT-LAS,0.37,0.115,0.19,3,>5,1,0,>5,4.89212E+12
WBHT96,Reman C4096A #96A Black Cart,28.19,White Box,CON-LASER,1.7,WBHT96,"HP LASERJET 2100,HP LASERJET 2200,CANON LASER SHOT LBP1000","5,000 pages",Black,0.01194,WHT-LAS,0.412,0.13,0.223,>5,>5,4,0,0,4.89212E+12
WBHT9730,Reman C9730A #645A Black Cart,82.5,White Box,CON-LASER,2.91,WBHT9730,"HP COLOR LASERJET 5500,HP COLOR LASERJET 5550","13,000 pages",Black,0.0195,WHT-LAS,0.15,0.5,0.26,>5,>5,1,0,>5,4.89212E+12
WBHT9731,Reman C9731A #645A Cyan Cart,82.5,White Box,CON-LASER,2.86,WBHT9731,"HP COLOR LASERJET 5500,HP COLOR LASERJET 5550","12,000 pages",Cyan,0.01985,WHT-LAS,0.15,0.49,0.27,>5,>5,2,0,>5,4.89212E+12
WBHT9732,Reman C9732A #645A Yellow Cart,82.5,White Box,CON-LASER,2.88,WBHT9732,"HP COLOR LASERJET 5500,HP COLOR LASERJET 5550","12,000 pages",Yellow,0.0195,WHT-LAS,0.15,0.5,0.26,>5,>5,5,0,>5,4.89212E+12
WBHT9733,Reman C9733A #645A Mag Cart,82.5,White Box,CON-LASER,2.82,WBHT9733,"HP COLOR LASERJET 5500,HP COLOR LASERJET 5550","12,000 pages",Magenta,0.0195,WHT-LAS,0.15,0.5,0.26,>5,>5,>5,0,>5,4.89212E+12
